county,waterbody.type,wbic,name,name.local,named,hydro.unit,basin.maj,basin.min,seg.no,landlock,lake.type,access,area,impound,size.code,dep.max,dep.avg,len.shore,len.shore.m,dist.ash,muskie,nor.pike,wae,lmb,smb,pan,trout,cat,sturg,merc.warn
Bayfield,LP,2823600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2823900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2824000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2824100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2825600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2825700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2825900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826350,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826650,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2826900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,12,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2827900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2828900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2829000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2829100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2829200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2829300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2829400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,11,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830200,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2830900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831100,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831600,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831700,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831800,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2831900,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2832000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2863400,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2873500,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,14,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2874400,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2874600,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2874900,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2875300,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,RF,2875800,UN LAKE,NA,FALSE,4010301,3,280,1,NA,NA,NA,NA,2,VS,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2877300,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,17,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2877400,UN LAKE,FLAG R SLOUGH,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,20,S,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2880700,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2883700,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2886700,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2887800,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,23,S,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2891000,UN LAKE,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2895500,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,15,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,RF,2897900,UN LAKE,NA,FALSE,4010302,3,280,1,NA,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2901900,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,23,S,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2920100,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,8,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2921300,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2921400,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,4,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2922000,UN LAKE,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2879700,UN SLOUGH,NA,TRUE,4010301,3,280,1,FALSE,NA,NA,NA,7,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2701800,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2730600,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2731500,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,2,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2733100,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2733200,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,4,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2735400,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,6,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2742300,UN SPRING,NA,FALSE,7030001,2,270,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2750350,UN SPRING,NA,FALSE,7030002,2,270,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2875600,UN SPRING,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2880500,UN SPRING,NA,FALSE,4010301,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2895800,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2897500,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2899800,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2902200,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2902400,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2902500,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2904500,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,5,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2904600,UN SPRING,NA,FALSE,4010302,3,280,1,FALSE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,RF,2749700,UPPER BEARSDALE SPRINGS,BEARSDALE SPRINGS, UPPER,TRUE,7030002,2,270,1,NA,SP,T,3,3,VS,4,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,P,NA,NA,NA
Bayfield,RF,2742700,UPPER EAU CLAIRE LAKE,EAU CLAIRE LAKE, UPPER,TRUE,7030001,2,270,1,NA,DG,BR,996,1030,VL,92,29,10.36,16683,35,P,A,P,P,P,C,NA,NA,NA,NA
Bayfield,LP,2832300,WABIGON LAKE,HUBIGON,TRUE,4010302,3,280,1,TRUE,SE,T,35,35,S,72,NA,NA,NA,27,NA,P,NA,P,NA,C,P,NA,NA,NA
Bayfield,LP,2832400,WANOKA LAKE,NA,TRUE,4010302,3,280,1,TRUE,SE,T,15,15,VS,20,11,0.58,934,18,NA,NA,NA,NA,NA,NA,P,NA,NA,NA
Bayfield,LP,2832500,WENTZEL LAKE,NA,TRUE,4010302,3,280,1,TRUE,SE,NA,18,18,VS,14,NA,NA,NA,24,NA,NA,NA,C,NA,A,NA,NA,NA,NA
Bayfield,LP,2598700,WEST DAVIS LAKE,OSBORN,TRUE,7030002,2,270,1,TRUE,SE,T,16,16,VS,7,NA,NA,NA,22,NA,NA,NA,P,NA,P,NA,NA,NA,NA
Bayfield,LP,2598800,WEST EIGHTMILE LAKE,EIGHTMILE LAKE, WEST,TRUE,7030001,2,270,1,TRUE,SE,W,16,16,VS,18,NA,NA,NA,31,NA,NA,NA,P,NA,P,NA,NA,NA,NA
Bayfield,LP,2600100,WEST LAKE,NA,TRUE,7030002,2,270,1,TRUE,SE,NA,8,8,VS,30,NA,NA,NA,34,NA,NA,NA,C,P,C,NA,NA,NA,NA
Bayfield,LP,2832600,WEST LAKE,NA,TRUE,4010302,3,280,1,TRUE,SE,W,11,11,VS,17,NA,NA,NA,25,NA,NA,NA,P,NA,A,NA,NA,NA,NA
Bayfield,LP,2832200,WEST TWIN LAKE,TWIN LAKE, WEST,TRUE,4010301,3,280,1,TRUE,SE,BR,16,16,VS,52,12,0.83,1337,17,NA,P,NA,P,P,P,NA,NA,NA,Y
Bayfield,LP,2430800,WHITE BASS LAKE,NA,TRUE,7050001,2,261,1,FALSE,SE,NA,112,116,M,30,11,NA,NA,25,C,NA,NA,P,NA,P,NA,NA,NA,NA
Bayfield,LP,2600500,WILDERNESS LAKE,NA,TRUE,7030001,2,270,1,TRUE,SE,W,63,63,M,18,8,NA,NA,27,NA,NA,NA,C,NA,P,NA,NA,NA,NA
Bayfield,LP,2729800,WILEY LAKE,NA,TRUE,7030002,2,270,1,FALSE,DG,NW,60,59,M,25,10,1.88,3027,34,NA,C,NA,P,NA,C,NA,NA,NA,NA
Bayfield,LP,2832900,WISHBONE LAKE,NA,TRUE,4010302,3,280,1,TRUE,SE,W,21,21,S,54,NA,0,0,22,NA,NA,NA,P,NA,A,NA,NA,NA,NA
Bayfield,LP,2833000,WOLF LAKE,NA,TRUE,4010301,3,280,1,TRUE,SE,NA,12,12,VS,27,NA,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2833100,WRIGHT LAKE,NA,TRUE,4010301,3,280,1,TRUE,SE,W,24,24,S,13,NA,0,0,30,NA,NA,NA,NA,NA,C,NA,NA,NA,NA
Douglas,LP,2449300,ALEXANDER LAKE,NA,TRUE,7030002,2,270,1,TRUE,SE,BR,51,49,S,8,5,0,0,48,NA,P,NA,P,NA,P,NA,NA,NA,NA
Douglas,LP,2751400,ALLOUEZ BAY,NA,TRUE,4010301,3,*,1,FALSE,NA,NA,NA,0,VS,NA,NA,0,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Douglas,LP,2858100,AMNICON LAKE,AMNICON,TRUE,4010301,3,280,1,FALSE,DG,BF,426,426,VL,31,10,0,0,60,C,NA,P,P,NA,C,NA,NA,NA,Y
Douglas,LP,2754300,ANDERSON LAKE,NA,TRUE,4010301,3,280,1,TRUE,SE,R,6,6,VS,23,10,0,0,42,NA,NA,NA,NA,NA,NA,C,NA,NA,NA
Douglas,LP,2449500,APPLE LAKE,NA,TRUE,7030001,2,270,1,TRUE,SE,T,6,6,VS,11,NA,0,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Douglas,LP,2451700,BASS LAKE,NA,TRUE,7030002,2,270,1,TRUE,SE,W,128,126,M,27,12,0,0,54,NA,P,P,C,NA,C,NA,NA,NA,NA
Douglas,LP,2744500,BASS LAKE,NA,TRUE,7030001,2,270,1,FALSE,SE,BR,53,53,M,9,6,0,0,44,NA,C,P,C,NA,C,NA,NA,NA,NA
Douglas,LP,2857700,BEAR LAKE,NA,TRUE,4010301,3,280,1,FALSE,DG,BR,47,49,S,15,8,0,0,61,C,NA,P,P,NA,C,NA,NA,NA,NA
Douglas,LP,2871400,BEAUPRE SPRINGS,NA,TRUE,4010301,3,280,1,FALSE,SP,T,2,2,VS,5,NA,0,0,44,NA,NA,NA,NA,NA,NA,P,NA,NA,NA
Douglas,LP,2452400,BEAUREGARD LAKE,NA,TRUE,7030001,2,270,1,TRUE,SE,BR,93,93,M,20,11,0,0,38,NA,P,P,P,NA,C,NA,NA,NA,Z
Douglas,LP,2452800,BEGLINGER LAKE,ARROWHEAD,TRUE,7030002,2,270,1,TRUE,SE,NA,11,11,VS,47,NA,0,0,54,NA,NA,NA,P,NA,C,P,NA,NA,NA
Douglas,LP,2453000,BENNETT LAKE,NA,TRUE,7030002,2,270,1,TRUE,SE,NA,30,30,S,17,NA,0,0,54,NA,NA,NA,NA,NA,C,NA,NA,NA,NA
Douglas,LP,2695600,BERGEN CREEK SPRING,NA,TRUE,7030002,2,270,1,FALSE,SP,T,7,7,VS,6,NA,0,0,54,NA,NA,NA,NA,NA,NA,P,NA,NA,NA
Douglas,LP,2868600,BIG LAKE,NA,TRUE,4010301,3,280,1,FALSE,SP,W,41,41,S,7,NA,0,0,36,NA,P,NA,NA,NA,NA,C,NA,NA,NA
Douglas,LP,2749200,BIG SPRING,NA,TRUE,7030001,2,270,1,FALSE,SP,W,1,1,VS,4,NA,0,0,44,NA,NA,NA,NA,NA,NA,P,NA,NA,NA
Douglas,LP,2453700,BIRD SANCTUARY LAKE,NA,TRUE,7030001,2,270,1,TRUE,SE,T,10,10,VS,8,NA,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Douglas,LP,2453800,BLACK FOX LAKE,NA,TRUE,7030001,2,270,1,TRUE,SE,NA,36,36,S,5,NA,0,0,38,NA,NA,NA,NA,NA,P,NA,NA,NA,NA
