race sex age
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 17
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
white female 18
